Date,High,Low,Open,Close,Volume,Adj Close
2021-05-10,0.7979999780654907,0.7300000190734863,0.7730000019073486,0.7319999933242798,143665800,0.7319999933242798
2021-05-11,0.7680000066757202,0.6930000185966492,0.699999988079071,0.7400000095367432,199665000,0.7400000095367432
2021-05-12,0.8090000152587891,0.7020000219345093,0.7829999923706055,0.703000009059906,195802100,0.703000009059906
2021-05-13,0.7450000047683716,0.6499999761581421,0.7360000014305115,0.6899999976158142,224885400,0.6899999976158142
2021-05-14,0.718999981880188,0.6850000023841858,0.7009999752044678,0.7070000171661377,187832500,0.7070000171661377
2021-05-17,0.7599999904632568,0.6940000057220459,0.7009999752044678,0.7549999952316284,183934100,0.7549999952316284
2021-05-18,0.7940000295639038,0.7599999904632568,0.7609999775886536,0.7900000214576721,165308800,0.7900000214576721
2021-05-19,0.7580000162124634,0.7200000286102295,0.7440000176429749,0.7279999852180481,150498700,0.7279999852180481
2021-05-20,0.7749999761581421,0.7260000109672546,0.7350000143051147,0.7739999890327454,178556900,0.7739999890327454
2021-05-21,0.7889999747276306,0.75,0.7870000004768372,0.7549999952316284,195006800,0.7549999952316284
2021-05-24,0.7549999952316284,0.7149999737739563,0.7540000081062317,0.7179999947547913,133253300,0.7179999947547913
2021-05-25,0.7609999775886536,0.7250000238418579,0.7260000109672546,0.7580000162124634,204065600,0.7580000162124634
2021-05-26,0.859000027179718,0.7419999837875366,0.7649999856948853,0.8569999933242798,450701300,0.8569999933242798
2021-05-27,0.9399999976158142,0.8230000138282776,0.9100000262260437,0.8450000286102295,419730100,0.8450000286102295
2021-05-28,1.0399999618530273,0.8600000143051147,0.8650000095367432,0.9700000286102295,622615300,0.9700000286102295
2021-06-01,1.0800000429153442,0.9800000190734863,1.0299999713897705,1.0,298446600,1.0
